"","PU_4Km_ID","PU_1Km_ID","UpperOceanSR","survey_id","counts","effort","sample_size","species","depth","max_depth","gear"
"1403","9905",41206,"(11) Mainland Fjords","Kwatna DC3 03_08_2018  bnGrp 2",0,120.809926,1,"sponge",35.44444444,35.44444444,"mid_video"
"1404","9905",41206,"(11) Mainland Fjords","Kwatna DC3 03_08_2018  bnGrp 3",0.0625,120.6824515,1,"sponge",73.7,73.7,"mid_video"
"1405","9905",41206,"(11) Mainland Fjords","Kwatna DC3 03_08_2018  bnGrp 4",0.03125,120.1031729,1,"sponge",100.025,100.025,"mid_video"
"1406","9905",41206,"(11) Mainland Fjords","Kwatna DC3 03_08_2018  bnGrp 5",0,113.0350724,1,"sponge",93.4,93.4,"mid_video"
"1407","9906",41209,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 10",0.03125,120.2299803,1,"sponge",142.775,142.775,"mid_video"
"1408","9906",41209,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 6",0.104166666625,116.0297399,1,"sponge",97.63333333,97.63333333,"mid_video"
"1409","9906",41209,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 7",0.0625,118.531436,1,"sponge",107.9666667,107.9666667,"mid_video"
"1410","9906",41209,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 8",0.125,116.6893005,1,"sponge",116.35,116.35,"mid_video"
"1411","9906",41209,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 9",0,120.9736552,1,"sponge",134.2,134.2,"mid_video"
"1412","9906",41481,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 4",0.0625,120.5890669,1,"sponge",91.8,91.8,"mid_video"
"1413","9906",41481,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 5",0.125,120.6385171,1,"sponge",92.52,92.52,"mid_video"
"1414","9906",41482,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 1",0.09375,120.5616083,1,"sponge",46.025,46.025,"mid_video"
"1415","9906",41482,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 2",0.125,119.9970195,1,"sponge",59,59,"mid_video"
"1416","9906",41482,"(11) Mainland Fjords","Kwatna DC1 03_08_2018  bnGrp 3",0.111111111125,119.9092048,1,"sponge",85.98888889,85.98888889,"mid_video"
"1417","9917",41759,"(11) Mainland Fjords","sb1-04-09-2019_1",0,120,1,"sponge",26,26,"dive"
"1418","9917",41759,"(11) Mainland Fjords","sb1-04-09-2019_2",0,120,1,"sponge",15,15,"dive"
"1419","9918",41220,"(11) Mainland Fjords","sb2-04-09-2019_1",0.875,120,1,"sponge",33,33,"dive"
"1420","9918",41220,"(11) Mainland Fjords","sb2-04-09-2019_2",0,120,1,"sponge",14,14,"dive"
"1421","10046",41987,"(13) Eastern Queen Charlotte Sound","li-16-04-2017_1",0,120,1,"sponge",30,30,"dive"
"1422","10046",41987,"(13) Eastern Queen Charlotte Sound","li-16-04-2017_2",0,120,1,"sponge",17,17,"dive"
"1423","10046",42255,"(13) Eastern Queen Charlotte Sound","rim-11-08-2019_1",0,120,1,"sponge",27,27,"dive"
"1424","10046",42255,"(13) Eastern Queen Charlotte Sound","rim-11-08-2019_2",0,120,1,"sponge",20,20,"dive"
"1425","10046",42795,"(11) Mainland Fjords","trk-11-08-2019_1",0,120,1,"sponge",25,25,"dive"
"1426","10046",42795,"(11) Mainland Fjords","trk-11-08-2019_2",0,120,1,"sponge",23,23,"dive"
"1427","10062",42823,"(11) Mainland Fjords","bc3-27-06-2019_1",0.625,120,1,"sponge",30,30,"dive"
"1428","10062",42823,"(11) Mainland Fjords","bc3-27-06-2019_2",0.625,120,1,"sponge",22,22,"dive"
"1429","10063",42826,"(11) Mainland Fjords","or1-25-06-2019_1",0.125,120,1,"sponge",30,30,"dive"
"1430","10063",42826,"(11) Mainland Fjords","or1-25-06-2019_2",0,120,1,"sponge",20,20,"dive"
"1431","10074",42294,"(11) Mainland Fjords","buc-05-09-2019_1",0.25,120,1,"sponge",24,24,"dive"
"1432","10074",42294,"(11) Mainland Fjords","buc-05-09-2019_2",0,120,1,"sponge",12,12,"dive"
"1433","10075",42028,"(11) Mainland Fjords","mur-05-09-2019_1",0,120,1,"sponge",24,24,"dive"
"1434","10075",42028,"(11) Mainland Fjords","mur-05-09-2019_2",0,120,1,"sponge",18,18,"dive"
"1435","10075",42295,"(11) Mainland Fjords","lcw-03-07-2019_1",0.416666666666667,120,1,"sponge",30,30,"dive"
"1436","10075",42295,"(11) Mainland Fjords","lcw-03-07-2019_2",0,120,1,"sponge",18,18,"dive"
"1437","10075",42295,"(11) Mainland Fjords","lcw-03-07-2019_3",0,120,1,"sponge",5,5,"dive"
"1438","10203",43060,"(13) Eastern Queen Charlotte Sound","cmm-10-08-2019_1",0,120,1,"sponge",29,29,"dive"
"1439","10203",43060,"(13) Eastern Queen Charlotte Sound","cmm-10-08-2019_2",0,120,1,"sponge",22,22,"dive"
"1440","10203",43600,"(13) Eastern Queen Charlotte Sound","che-10-08-2019_1",0,120,1,"sponge",30,30,"dive"
"1441","10203",43600,"(13) Eastern Queen Charlotte Sound","che-10-08-2019_2",0,120,1,"sponge",22,22,"dive"
"1442","10210",43617,"(11) Mainland Fjords","otm-15-08-2019_1",0,120,1,"sponge",30,30,"dive"
"1443","10210",43617,"(11) Mainland Fjords","otm-15-08-2019_2",0,120,1,"sponge",18,18,"dive"
"1444","10211",43620,"(11) Mainland Fjords","rbw-15-08-2019_1",0,120,1,"sponge",28,28,"dive"
"1445","10211",43620,"(11) Mainland Fjords","rbw-15-08-2019_2",0,120,1,"sponge",16,16,"dive"
"1446","10221",43100,"(11) Mainland Fjords","or2-25-06-2019_1",0.125,120,1,"sponge",30,30,"dive"
"1447","10221",43100,"(11) Mainland Fjords","or2-25-06-2019_2",0,120,1,"sponge",20,20,"dive"
"1448","10221",43100,"(11) Mainland Fjords","or2-25-06-2019_3",0,120,1,"sponge",5,5,"dive"
"1449","10222",43643,"(11) Mainland Fjords","ctp-02-08-2018_1",0.125,120,1,"sponge",30,30,"dive"
"1450","10367",44159,"(11) Mainland Fjords","T_115_2",0,98.399,1,"sponge",19,19,"mid_video"
"1451","10367",44428,"(11) Mainland Fjords","B057_10",0,121.5831151,1,"sponge",238.4884593,238.4884593,"deep_video"
"1452","10367",44428,"(11) Mainland Fjords","B057_11",1,120.2006491,1,"sponge",240.9387789,240.9387789,"deep_video"
"1453","10367",44428,"(11) Mainland Fjords","B057_12",0,121.5196349,1,"sponge",243.6168266,243.6168266,"deep_video"
"1454","10367",44428,"(11) Mainland Fjords","B057_13",1,120.5935386,1,"sponge",240.1871971,240.1871971,"deep_video"
"1455","10367",44428,"(11) Mainland Fjords","B057_2",0,119.6563153,1,"sponge",237.9374253,237.9374253,"deep_video"
"1456","10367",44428,"(11) Mainland Fjords","B057_3",0,120.3050286,1,"sponge",243.7305269,243.7305269,"deep_video"
"1457","10367",44428,"(11) Mainland Fjords","B057_4",0,121.9745725,1,"sponge",243.9469848,243.9469848,"deep_video"
"1458","10367",44428,"(11) Mainland Fjords","B057_5",0,121.9999274,1,"sponge",241.9819687,241.9819687,"deep_video"
"1459","10367",44428,"(11) Mainland Fjords","B057_6",1,120.0157605,1,"sponge",244.5752333,244.5752333,"deep_video"
"1460","10367",44428,"(11) Mainland Fjords","B057_7",0,121.1844873,1,"sponge",238.5740629,238.5740629,"deep_video"
"1461","10367",44428,"(11) Mainland Fjords","B057_8",0,120.4816055,1,"sponge",243.2807087,243.2807087,"deep_video"
"1462","10367",44428,"(11) Mainland Fjords","B057_9",0,120.9130592,1,"sponge",244.0615437,244.0615437,"deep_video"
"1463","10367",44699,"(11) Mainland Fjords","B057_14",1,121.7027516,1,"sponge",237.6341453,237.6341453,"deep_video"
"1464","10367",44699,"(11) Mainland Fjords","B057_15",1,120.7058331,1,"sponge",237.9459211,237.9459211,"deep_video"
"1465","10367",44699,"(11) Mainland Fjords","B057_16",0,121.5907618,1,"sponge",230.3677257,230.3677257,"deep_video"
"1466","10367",44699,"(11) Mainland Fjords","B057_17",0,121.0639514,1,"sponge",230.5869094,230.5869094,"deep_video"
"1467","10367",44699,"(11) Mainland Fjords","B057_18",0,120.2147489,1,"sponge",231.558325,231.558325,"deep_video"
"1468","10367",44699,"(11) Mainland Fjords","B057_19",2,120.8532701,1,"sponge",234.1815095,234.1815095,"deep_video"
"1469","10367",44699,"(11) Mainland Fjords","B057_20",0,121.1264661,1,"sponge",231.4717839,231.4717839,"deep_video"
"1470","10367",44699,"(11) Mainland Fjords","B057_21",0,120.5317423,1,"sponge",238.7825291,238.7825291,"deep_video"
"1471","10367",44699,"(11) Mainland Fjords","B057_22",0,121.6000298,1,"sponge",236.0375,236.0375,"deep_video"
"1472","10367",44699,"(11) Mainland Fjords","B057_23",0,121.3599902,1,"sponge",234.6144372,234.6144372,"deep_video"
"1473","10367",44699,"(11) Mainland Fjords","B057_24",0,119.7997634,1,"sponge",225.7537723,225.7537723,"deep_video"
"1474","10367",44699,"(11) Mainland Fjords","B057_25",0,120.3564396,1,"sponge",209.7077247,209.7077247,"deep_video"
"1475","10367",44699,"(11) Mainland Fjords","B057_26",0,121.5154244,1,"sponge",207.0568423,207.0568423,"deep_video"
"1476","10367",44699,"(11) Mainland Fjords","B057_27",1,118.8713759,1,"sponge",208.1619007,208.1619007,"deep_video"
"1477","10367",44699,"(11) Mainland Fjords","B057_28",3,120.5487142,1,"sponge",205.9440224,205.9440224,"deep_video"
"1478","10367",44699,"(11) Mainland Fjords","B057_29",6,121.3395644,1,"sponge",193.6229749,193.6229749,"deep_video"
"1479","10367",44699,"(11) Mainland Fjords","B057_30",6,120.1405718,1,"sponge",177.5049038,177.5049038,"deep_video"
"1480","10367",44699,"(11) Mainland Fjords","B057_31",0,121.7047921,1,"sponge",189.0562237,189.0562237,"deep_video"
"1481","10367",44699,"(11) Mainland Fjords","B057_32",0,89.7854588,1,"sponge",198.8483426,198.8483426,"deep_video"
"1482","10367",44699,"(11) Mainland Fjords","T_133_1",0,127.8405,1,"sponge",31.52988506,31.52988506,"mid_video"
"1483","10367",44699,"(11) Mainland Fjords","T_133_2",0,119.8321,1,"sponge",38.61604856,38.61604856,"mid_video"
"1484","10367",44699,"(11) Mainland Fjords","T_133_3",0,116.207,1,"sponge",40.14683544,40.14683544,"mid_video"
"1485","10367",44699,"(11) Mainland Fjords","T_133_4",0,114.8944,1,"sponge",44.03064624,44.03064624,"mid_video"
"1486","10367",44699,"(11) Mainland Fjords","T_133_5",0.125,127.0487,1,"sponge",61.52866379,61.52866379,"mid_video"
"1487","10367",44699,"(11) Mainland Fjords","T_133_6",0.01315789475,125.913,1,"sponge",78.52976407,78.52976407,"mid_video"
"1488","10367",44699,"(11) Mainland Fjords","T_133_7",0,120.1406,1,"sponge",101.6019964,101.6019964,"mid_video"
"1489","10368",44702,"(11) Mainland Fjords","T_66_1",0,128.5253,1,"sponge",21.85319149,21.85319149,"mid_video"
"1490","10368",44702,"(11) Mainland Fjords","T_66_2",0,125.2775,1,"sponge",33.6056338,33.6056338,"mid_video"
"1491","10368",44703,"(11) Mainland Fjords","T_66_3",0,124.7288,1,"sponge",24.6755814,24.6755814,"mid_video"
"1492","10368",44703,"(11) Mainland Fjords","T_66_4",0,127.1905,1,"sponge",32.17142857,32.17142857,"mid_video"
"1493","10368",44703,"(11) Mainland Fjords","T_66_5",0.116197183125,125.6619,1,"sponge",35.62676056,35.62676056,"mid_video"
"1494","10368",44703,"(11) Mainland Fjords","T_66_6",0.125,123.6598,1,"sponge",43.27575758,43.27575758,"mid_video"
"1495","10368",44703,"(11) Mainland Fjords","T_66_7",0.125,119.7036,1,"sponge",52.23947368,52.23947368,"mid_video"
"1496","10368",44704,"(11) Mainland Fjords","rir-23-06-2018_1",0,120,1,"sponge",33,33,"dive"
"1497","10368",44704,"(11) Mainland Fjords","rir-23-06-2018_2",0,120,1,"sponge",20,20,"dive"
"1498","10368",44704,"(11) Mainland Fjords","rir-23-06-2018_3",0,120,1,"sponge",6,6,"dive"
"1499","10368",44974,"(11) Mainland Fjords","lpp-23-06-2018_1",0.25,120,1,"sponge",29,29,"dive"
"1500","10368",44974,"(11) Mainland Fjords","lpp-23-06-2018_2",0.0833333333333333,120,1,"sponge",23,23,"dive"
"1501","10368",44974,"(11) Mainland Fjords","lpp-23-06-2018_3",0,120,1,"sponge",8,8,"dive"
"1502","10369",44978,"(11) Mainland Fjords","B058_1",0,120.3545855,1,"sponge",124.1777323,124.1777323,"deep_video"
"1503","10369",44978,"(11) Mainland Fjords","B058_10",0,120.3253025,1,"sponge",182.335316,182.335316,"deep_video"
"1504","10369",44978,"(11) Mainland Fjords","B058_2",0,118.8224247,1,"sponge",126.0319706,126.0319706,"deep_video"
"1505","10369",44978,"(11) Mainland Fjords","B058_25",2,120.942065,1,"sponge",140.5194569,140.5194569,"deep_video"
"1506","10369",44978,"(11) Mainland Fjords","B058_26",0,121.409996,1,"sponge",133.9039025,133.9039025,"deep_video"
"1507","10369",44978,"(11) Mainland Fjords","B058_27",2,121.4034787,1,"sponge",129.2418143,129.2418143,"deep_video"
"1508","10369",44978,"(11) Mainland Fjords","B058_28",0,121.5863319,1,"sponge",124.8836368,124.8836368,"deep_video"
"1509","10369",44978,"(11) Mainland Fjords","B058_29",0,121.5373961,1,"sponge",128.7049841,128.7049841,"deep_video"
"1510","10369",44978,"(11) Mainland Fjords","B058_3",0,118.8416096,1,"sponge",126.8548353,126.8548353,"deep_video"
"1511","10369",44978,"(11) Mainland Fjords","B058_30",0,121.7338327,1,"sponge",135.811283,135.811283,"deep_video"
"1512","10369",44978,"(11) Mainland Fjords","B058_31",1,121.2326285,1,"sponge",150.9802554,150.9802554,"deep_video"
"1513","10369",44978,"(11) Mainland Fjords","B058_32",0,120.9068232,1,"sponge",159.0077604,159.0077604,"deep_video"
"1514","10369",44978,"(11) Mainland Fjords","B058_35",0,119.5476575,1,"sponge",138.4137411,138.4137411,"deep_video"
"1515","10369",44978,"(11) Mainland Fjords","B058_38",1,121.8046552,1,"sponge",136.374068,136.374068,"deep_video"
"1516","10369",44978,"(11) Mainland Fjords","B058_39",0,121.8494952,1,"sponge",128.4415118,128.4415118,"deep_video"
"1517","10369",44978,"(11) Mainland Fjords","B058_4",0,121.9400531,1,"sponge",131.9398371,131.9398371,"deep_video"
"1518","10369",44978,"(11) Mainland Fjords","B058_40",0,121.8124379,1,"sponge",126.0247849,126.0247849,"deep_video"
"1519","10369",44978,"(11) Mainland Fjords","B058_41",7,121.5780348,1,"sponge",125.9740714,125.9740714,"deep_video"
"1520","10369",44978,"(11) Mainland Fjords","B058_42",0,121.4136581,1,"sponge",130.4375141,130.4375141,"deep_video"
"1521","10369",44978,"(11) Mainland Fjords","B058_43",1,119.6115578,1,"sponge",134.7499922,134.7499922,"deep_video"
"1522","10369",44978,"(11) Mainland Fjords","B058_47",0,120.3202765,1,"sponge",124.9130625,124.9130625,"deep_video"
"1523","10369",44978,"(11) Mainland Fjords","B058_5",0,120.9819581,1,"sponge",137.2877299,137.2877299,"deep_video"
"1524","10369",44978,"(11) Mainland Fjords","B058_50",3,119.9010056,1,"sponge",129.7315,129.7315,"deep_video"
"1525","10369",44978,"(11) Mainland Fjords","B058_51",0,120.3445947,1,"sponge",124.3201637,124.3201637,"deep_video"
"1526","10369",44978,"(11) Mainland Fjords","B058_52",0,119.0633453,1,"sponge",127.7655365,127.7655365,"deep_video"
"1527","10369",44978,"(11) Mainland Fjords","B058_53",0,121.4163277,1,"sponge",137.3652774,137.3652774,"deep_video"
"1528","10369",44978,"(11) Mainland Fjords","B058_54",1,119.7877867,1,"sponge",155.1439474,155.1439474,"deep_video"
"1529","10369",44978,"(11) Mainland Fjords","B058_6",0,119.2632342,1,"sponge",141.8402449,141.8402449,"deep_video"
"1530","10369",44978,"(11) Mainland Fjords","B058_7",0,119.1881597,1,"sponge",148.5154951,148.5154951,"deep_video"
"1531","10369",44978,"(11) Mainland Fjords","B058_8",0,119.7408487,1,"sponge",155.9841087,155.9841087,"deep_video"
"1532","10369",44978,"(11) Mainland Fjords","B058_9",0,121.3371873,1,"sponge",171.5563864,171.5563864,"deep_video"
"1533","10369",44978,"(11) Mainland Fjords","B059_1",0,121.7309823,1,"sponge",126.1692094,126.1692094,"deep_video"
"1534","10369",44978,"(11) Mainland Fjords","B059_2",2,120.8208473,1,"sponge",137.5156399,137.5156399,"deep_video"
"1535","10369",44978,"(11) Mainland Fjords","B059_3",1,121.3343049,1,"sponge",143.2348366,143.2348366,"deep_video"
"1536","10369",44978,"(11) Mainland Fjords","B059_4",0,121.03116,1,"sponge",137.7452903,137.7452903,"deep_video"
"1537","10369",44980,"(11) Mainland Fjords","B060_10",0,121.5655893,1,"sponge",50.86058757,50.86058757,"deep_video"
"1538","10369",44980,"(11) Mainland Fjords","B060_11",0,120.5918562,1,"sponge",58.18941339,58.18941339,"deep_video"
"1539","10369",44980,"(11) Mainland Fjords","B060_12",0,120.9246264,1,"sponge",56.80574121,56.80574121,"deep_video"
"1540","10369",44980,"(11) Mainland Fjords","B060_13",2,121.933489,1,"sponge",47.078,47.078,"deep_video"
"1541","10369",44980,"(11) Mainland Fjords","B060_14",4,120.5345268,1,"sponge",37.55081274,37.55081274,"deep_video"
"1542","10369",44980,"(11) Mainland Fjords","B060_15",12,121.2763257,1,"sponge",34.19408801,34.19408801,"deep_video"
"1543","10369",44980,"(11) Mainland Fjords","B060_6",0,121.5769762,1,"sponge",26.828896,26.828896,"deep_video"
"1544","10369",44980,"(11) Mainland Fjords","B060_7",0,121.6748473,1,"sponge",27.55609516,27.55609516,"deep_video"
"1545","10369",44980,"(11) Mainland Fjords","B060_8",9,120.7586567,1,"sponge",25.30106233,25.30106233,"deep_video"
"1546","10369",44980,"(11) Mainland Fjords","B060_9",0,120.3404698,1,"sponge",36.81170137,36.81170137,"deep_video"
"1547","10369",44980,"(11) Mainland Fjords","rrk-21-06-2018_1",0,120,1,"sponge",30,30,"dive"
"1548","10369",44980,"(11) Mainland Fjords","T_127_8",0,117.1142,1,"sponge",127.5608696,127.5608696,"mid_video"
"1549","10369",44980,"(11) Mainland Fjords","T_137_1",0,128.2461,1,"sponge",22.12,22.12,"mid_video"
"1550","10369",44980,"(11) Mainland Fjords","T_137_2",0,123.4065,1,"sponge",33.99615385,33.99615385,"mid_video"
"1551","10369",44980,"(11) Mainland Fjords","T_137_3",0,79.0402,1,"sponge",45.85,45.85,"mid_video"
"1552","10369",44981,"(11) Mainland Fjords","B060_1",0,121.9382467,1,"sponge",94.08740625,94.08740625,"deep_video"
"1553","10369",44981,"(11) Mainland Fjords","B060_16",1,121.7339673,1,"sponge",42.21579767,42.21579767,"deep_video"
"1554","10369",44981,"(11) Mainland Fjords","B060_17",0,121.7083441,1,"sponge",43.58998193,43.58998193,"deep_video"
"1555","10369",44981,"(11) Mainland Fjords","B060_18",0,121.7412059,1,"sponge",55.34771233,55.34771233,"deep_video"
"1556","10369",44981,"(11) Mainland Fjords","B060_19",0,121.7989728,1,"sponge",62.16937004,62.16937004,"deep_video"
"1557","10369",44981,"(11) Mainland Fjords","B060_2",0,121.7303572,1,"sponge",82.12401676,82.12401676,"deep_video"
"1558","10369",44981,"(11) Mainland Fjords","B060_20",0,121.3137989,1,"sponge",76.19404561,76.19404561,"deep_video"
"1559","10369",44981,"(11) Mainland Fjords","B060_21",0,120.6052201,1,"sponge",85.40241141,85.40241141,"deep_video"
"1560","10369",44981,"(11) Mainland Fjords","B060_22",0,92.275918,1,"sponge",96.5361609,96.5361609,"deep_video"
"1561","10369",44981,"(11) Mainland Fjords","B060_3",0,84.78000328,1,"sponge",67.67529293,67.67529293,"deep_video"
"1562","10369",44981,"(11) Mainland Fjords","B060_4",0,121.8790277,1,"sponge",64.246604,64.246604,"deep_video"
"1563","10369",44981,"(11) Mainland Fjords","B060_5",0,121.8295726,1,"sponge",41.06165948,41.06165948,"deep_video"
"1564","10369",44981,"(11) Mainland Fjords","chl-24-06-2018_1",0.375,120,1,"sponge",29,29,"dive"
"1565","10369",44981,"(11) Mainland Fjords","chl-24-06-2018_2",0.375,120,1,"sponge",20,20,"dive"
"1566","10369",44981,"(11) Mainland Fjords","T_149_1",0,86.471,1,"sponge",18.41428571,18.41428571,"mid_video"
"1567","10369",44981,"(11) Mainland Fjords","T_149_6",0,105.941,1,"sponge",73.6,73.6,"mid_video"
"1568","10382",45001,"(11) Mainland Fjords","bih-26-06-2019_1",0.208333333333333,120,1,"sponge",30,30,"dive"
"1569","10382",45001,"(11) Mainland Fjords","bih-26-06-2019_2",0,120,1,"sponge",18,18,"dive"
"1570","10382",45001,"(11) Mainland Fjords","bwb-26-06-2019_1",0.875,120,1,"sponge",30,30,"dive"
"1571","10382",45001,"(11) Mainland Fjords","bwb-26-06-2019_2",0.125,120,1,"sponge",22,22,"dive"
"1572","10382",45001,"(11) Mainland Fjords","bwb-26-06-2019_3",0,120,1,"sponge",5,5,"dive"
"1573","10389",44186,"(11) Mainland Fjords","nnc-03-07-2019_1",0,120,1,"sponge",24,24,"dive"
"1574","10389",44186,"(11) Mainland Fjords","nnc-03-07-2019_2",0,120,1,"sponge",13,13,"dive"
"1575","10389",44456,"(11) Mainland Fjords","T_53_1",0.03125,112.2166,1,"sponge",18.7,18.7,"mid_video"
"1576","10520",45511,"(13) Eastern Queen Charlotte Sound","T_70_12",0.125,89.7095,1,"sponge",63.2,63.2,"mid_video"
"1577","10520",45511,"(13) Eastern Queen Charlotte Sound","T_70_13",0.125,80.141,1,"sponge",62.8,62.8,"mid_video"
"1578","10520",45799,"(13) Eastern Queen Charlotte Sound","T_70_1",0,128.039,1,"sponge",23.73333333,23.73333333,"mid_video"
"1579","10520",45799,"(13) Eastern Queen Charlotte Sound","T_70_3",0.125,118.3415,1,"sponge",30.625,30.625,"mid_video"
"1580","10520",45799,"(13) Eastern Queen Charlotte Sound","T_70_5",0.078125,80.2964,1,"sponge",48.55,48.55,"mid_video"
"1581","10520",45799,"(13) Eastern Queen Charlotte Sound","T_70_6",0.125,106.0166,1,"sponge",54.72857143,54.72857143,"mid_video"
"1582","10520",45799,"(13) Eastern Queen Charlotte Sound","T_70_9",0.125,105.0031,1,"sponge",65.7,65.7,"mid_video"
"1583","10521",45803,"(13) Eastern Queen Charlotte Sound","T_60_12",0.03571428575,125.0476,1,"sponge",72.82857143,72.82857143,"mid_video"
"1584","10521",45803,"(13) Eastern Queen Charlotte Sound","T_60_14",0,113.5512,1,"sponge",91.6,91.6,"mid_video"
"1585","10523",46092,"(11) Mainland Fjords","B051_53",0,121.060376,1,"sponge",390.584989,390.584989,"deep_video"
"1586","10523",46092,"(11) Mainland Fjords","B051_54",1,121.0842278,1,"sponge",392.3244912,392.3244912,"deep_video"
"1587","10523",46092,"(11) Mainland Fjords","B051_55",1,120.5096053,1,"sponge",395.5640128,395.5640128,"deep_video"
"1588","10523",46092,"(11) Mainland Fjords","B051_57",1,121.5697794,1,"sponge",404.4467524,404.4467524,"deep_video"
"1589","10523",46092,"(11) Mainland Fjords","B051_58",0,121.4747907,1,"sponge",405.8039247,405.8039247,"deep_video"
"1590","10523",46092,"(11) Mainland Fjords","B051_59",0,121.4046428,1,"sponge",407.6385613,407.6385613,"deep_video"
"1591","10523",46093,"(11) Mainland Fjords","B051_1",0,120.7659457,1,"sponge",293.6735238,293.6735238,"deep_video"
"1592","10523",46093,"(11) Mainland Fjords","B051_11",1,121.6498527,1,"sponge",311.0755976,311.0755976,"deep_video"
"1593","10523",46093,"(11) Mainland Fjords","B051_12",0,117.801169,1,"sponge",309.7857105,309.7857105,"deep_video"
"1594","10523",46093,"(11) Mainland Fjords","B051_2",0,119.5539583,1,"sponge",290.6885581,290.6885581,"deep_video"
"1595","10523",46093,"(11) Mainland Fjords","B051_25",0,121.6285453,1,"sponge",348.3027015,348.3027015,"deep_video"
"1596","10523",46093,"(11) Mainland Fjords","B051_26",0,119.0358054,1,"sponge",350.20528,350.20528,"deep_video"
"1597","10523",46093,"(11) Mainland Fjords","B051_27",0,120.9617587,1,"sponge",351.6495495,351.6495495,"deep_video"
"1598","10523",46093,"(11) Mainland Fjords","B051_28",0,120.173928,1,"sponge",350.8279344,350.8279344,"deep_video"
"1599","10523",46093,"(11) Mainland Fjords","B051_29",0,120.459687,1,"sponge",352.6333333,352.6333333,"deep_video"
"1600","10523",46093,"(11) Mainland Fjords","B051_3",0,120.213699,1,"sponge",295.5408684,295.5408684,"deep_video"
"1601","10523",46093,"(11) Mainland Fjords","B051_30",0,120.5173777,1,"sponge",356.1414366,356.1414366,"deep_video"
"1602","10523",46093,"(11) Mainland Fjords","B051_31",0,120.5782852,1,"sponge",359.7137766,359.7137766,"deep_video"
"1603","10523",46093,"(11) Mainland Fjords","B051_32",0,121.7720066,1,"sponge",360.5988061,360.5988061,"deep_video"
"1604","10523",46093,"(11) Mainland Fjords","B051_33",0,118.1148112,1,"sponge",361.3995479,361.3995479,"deep_video"
"1605","10523",46093,"(11) Mainland Fjords","B051_34",0,121.9574928,1,"sponge",364.6055571,364.6055571,"deep_video"
"1606","10523",46093,"(11) Mainland Fjords","B051_35",1,121.8256241,1,"sponge",365.8480833,365.8480833,"deep_video"
"1607","10523",46093,"(11) Mainland Fjords","B051_36",0,121.751817,1,"sponge",368.4216944,368.4216944,"deep_video"
"1608","10523",46093,"(11) Mainland Fjords","B051_37",0,121.6054257,1,"sponge",371.1815051,371.1815051,"deep_video"
"1609","10523",46093,"(11) Mainland Fjords","B051_38",0,120.4260257,1,"sponge",373.3587595,373.3587595,"deep_video"
"1610","10523",46093,"(11) Mainland Fjords","B051_39",0,120.2939767,1,"sponge",374.9093412,374.9093412,"deep_video"
"1611","10523",46093,"(11) Mainland Fjords","B051_4",0,120.9230362,1,"sponge",299.1299286,299.1299286,"deep_video"
"1612","10523",46093,"(11) Mainland Fjords","B051_40",0,121.4700863,1,"sponge",375.4724533,375.4724533,"deep_video"
"1613","10523",46093,"(11) Mainland Fjords","B051_41",0,119.1300779,1,"sponge",376.1829329,376.1829329,"deep_video"
"1614","10523",46093,"(11) Mainland Fjords","B051_42",0,121.3493186,1,"sponge",376.6308077,376.6308077,"deep_video"
"1615","10523",46093,"(11) Mainland Fjords","B051_43",0,121.1794286,1,"sponge",378.4227733,378.4227733,"deep_video"
"1616","10523",46093,"(11) Mainland Fjords","B051_44",0,121.3085241,1,"sponge",379.2437625,379.2437625,"deep_video"
"1617","10523",46093,"(11) Mainland Fjords","B051_45",1,120.6263353,1,"sponge",380.4070862,380.4070862,"deep_video"
"1618","10523",46093,"(11) Mainland Fjords","B051_46",0,119.9999018,1,"sponge",381.2598082,381.2598082,"deep_video"
"1619","10523",46093,"(11) Mainland Fjords","B051_47",1,119.6873907,1,"sponge",381.7368352,381.7368352,"deep_video"
"1620","10523",46093,"(11) Mainland Fjords","B051_48",0,121.4581375,1,"sponge",382.27881,382.27881,"deep_video"
"1621","10523",46093,"(11) Mainland Fjords","B051_49",0,121.2044338,1,"sponge",382.4466267,382.4466267,"deep_video"
"1622","10523",46093,"(11) Mainland Fjords","B051_5",0,119.8960142,1,"sponge",298.2491711,298.2491711,"deep_video"
"1623","10523",46093,"(11) Mainland Fjords","B051_50",0,119.3738527,1,"sponge",383.2256167,383.2256167,"deep_video"
"1624","10523",46093,"(11) Mainland Fjords","B051_51",0,120.5541806,1,"sponge",384.7316604,384.7316604,"deep_video"
"1625","10523",46093,"(11) Mainland Fjords","B051_52",0,121.5773291,1,"sponge",388.7904551,388.7904551,"deep_video"
"1626","10523",46093,"(11) Mainland Fjords","B051_6",0,119.9788401,1,"sponge",293.9204718,293.9204718,"deep_video"
