"","PU_1Km_ID","species","normalized_lambda","normalized_cpue","PU_4Km_ID","depth","max_depth","UpperOceanSR","sample_sizes","dive_samps","hook_samps","mid_samps","deep_samps","quantilelambda","quantileCPUE"
"3699",62155,"lingcod",0.105879927839102,0.0833333333333333,13053,16.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,9,8
"3700",62396,"lingcod",0.0118165620337784,0,13051,15.3333333333333,27,"(11) Mainland Fjords",3,3,0,0,0,5,6
"3701",62617,"lingcod",0.0213080414484004,0,13035,18,18,"(10 Aristazabal Banks Upwelling",1,1,0,0,0,6,6
"3702",62641,"lingcod",0.00139971883268762,0,13050,17.6666666666667,31,"(11) Mainland Fjords",6,6,0,0,0,1,6
"3703",63150,"lingcod",0.00072872467073111,0,13213,77,77,"(11) Mainland Fjords",1,0,1,4,0,1,6
"3704",63151,"lingcod",0.150184662830423,0.15,13213,20.4,31,"(11) Mainland Fjords",5,5,0,3,0,9,9
"3705",63374,"lingcod",0.0470671306598409,0.0625,13193,22,27,"(11) Mainland Fjords",2,2,0,0,0,7,8
"3706",63399,"lingcod",0.00342070917990901,0,13212,55.875,59,"(11) Mainland Fjords",2,0,2,0,0,1,6
"3707",63401,"lingcod",0.0594487374904255,0.07125,13213,42.45,98,"(11) Mainland Fjords",7,2,4,3,0,7,8
"3708",63629,"lingcod",0.0652592843076846,0.0625,13194,23.5,29,"(11) Mainland Fjords",2,2,0,0,0,8,8
"3709",63901,"lingcod",0.00894821500382944,0,13206,18.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,3,6
"3710",64416,"lingcod",0.0538715676299229,0.0416666666666667,13361,17.3333333333333,27,"(11) Mainland Fjords",3,3,0,0,0,7,7
"3711",64935,"lingcod",0.00761911130549409,0,13361,18,27,"(11) Mainland Fjords",3,3,0,0,0,2,6
"3712",65463,"lingcod",0.0123493339771955,0,13529,22.5,27,"(11) Mainland Fjords",2,2,0,0,0,5,6
"3713",65721,"lingcod",0.00932875098948849,0,13523,17,28,"(11) Mainland Fjords",3,3,0,0,0,3,6
"3714",69652,"lingcod",0.00888152790128176,0,14154,14.6666666666667,24,"(11) Mainland Fjords",3,3,0,0,0,3,6
"3715",70113,"lingcod",0.002715056997899,0,14312,19.1666666666667,36,"(11) Mainland Fjords",6,6,0,0,0,1,6
"3716",70363,"lingcod",0.00895222380697501,0,14314,20.3333333333333,34,"(11) Mainland Fjords",3,3,0,0,0,3,6
"3717",21076,"puget sound",0.00172885662288851,0,6265,28,28,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0,6,1
"3718",21082,"puget sound",0.00100376212094527,0,6267,24.5,30,"(11) Mainland Fjords",2,2,0,0,0,3,1
"3719",21284,"puget sound",0.00189999119936118,0,6265,19,19,"(13) Eastern Queen Charlotte Sound",1,2,0,0,0,6,1
"3720",21500,"puget sound",0.0637827897930009,0.0217777777777778,6267,24.4,30,"(11) Mainland Fjords",5,5,0,0,0,9,9
"3721",21711,"puget sound",0.00125643326079934,0,6424,23,28,"(11) Mainland Fjords",2,2,0,0,0,5,1
"3722",21933,"puget sound",0.0490567973243452,0.0222222222222222,6423,24.75,30,"(13) Eastern Queen Charlotte Sound",4,5,0,0,0,9,9
"3723",21938,"puget sound",0.00146881129067837,0,6424,14,18,"(11) Mainland Fjords",2,3,0,0,0,5,1
"3724",21939,"puget sound",0.0961540297011453,0.0338888888888889,6425,22.75,30,"(11) Mainland Fjords",4,4,0,0,0,9,9
"3725",21940,"puget sound",0.00106502852289477,0,6425,23.5,31,"(11) Mainland Fjords",2,2,0,0,0,4,1
"3726",21941,"puget sound",0.000907833082155852,0,6425,24,30,"(11) Mainland Fjords",2,3,0,0,0,2,1
"3727",22157,"puget sound",0.0125712982790092,0.00444444444444444,6423,24.5,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,7,8
"3728",22158,"puget sound",0.00102336480871337,0,6423,24.5,31,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,3,1
"3729",22163,"puget sound",0.286187692126507,0.113333333333333,6425,24.25,32,"(11) Mainland Fjords",4,6,0,0,0,10,10
"3730",22167,"puget sound",0.119105465613091,0.07,6426,25.5,33,"(11) Mainland Fjords",2,2,0,0,0,10,10
"3731",22374,"puget sound",0.108585807852467,0.0405555555555556,6423,23.5,31,"(13) Eastern Queen Charlotte Sound",4,5,0,0,0,10,9
"3732",23031,"puget sound",0.000986889309547787,0,6581,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,3,1
"3733",23420,"puget sound",0.00893702071359691,0,6736,84,84,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0,7,1
"3734",23432,"puget sound",0.00211187408546003,0,6739,26,26,"(11) Mainland Fjords",1,1,0,0,0,6,1
"3735",23434,"puget sound",0.000947904916439471,0,6740,21,25,"(11) Mainland Fjords",2,3,1,0,0,2,1
"3736",23435,"puget sound",0.00103114543133152,0,6740,23.5,30,"(11) Mainland Fjords",2,3,1,0,0,3,1
"3737",23845,"puget sound",0.000885315634854564,0,6741,24.5,30,"(11) Mainland Fjords",2,3,0,0,0,1,1
"3738",24038,"puget sound",0.0133874449345233,0,6737,76.425,76.425,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0,7,1
"3739",24056,"puget sound",0.0343093248431326,0.0155555555555556,6742,26,30,"(11) Mainland Fjords",2,2,0,0,0,9,9
"3740",24058,"puget sound",0.00120031079006298,0,6742,17.5,25,"(11) Mainland Fjords",2,3,0,0,0,5,1
"3741",24256,"puget sound",0.00634679656723047,0,6895,33.4516666666667,53.11,"(13) Eastern Queen Charlotte Sound",5,2,1,3,0,7,1
"3742",24272,"puget sound",0.0450325773013361,0,6899,30,30,"(11) Mainland Fjords",1,0,0,1,0,9,1
"3743",24275,"puget sound",0.00111095753843288,0,6900,22.5,30,"(11) Mainland Fjords",2,3,0,0,0,4,1
"3744",24276,"puget sound",0.000548306950991361,0,6900,17.3333333333333,25,"(11) Mainland Fjords",3,3,0,0,0,1,1
"3745",24468,"puget sound",0.000582305979322013,0,6896,15,19,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,1,1
"3746",24481,"puget sound",0.00119864130303722,0,6899,25.5,33,"(11) Mainland Fjords",2,2,0,0,0,5,1
"3747",24482,"puget sound",0.000939145796436997,0,6899,18,21,"(11) Mainland Fjords",2,3,0,0,0,2,1
"3748",24484,"puget sound",0.00101998020973083,0,6900,17,24,"(11) Mainland Fjords",2,3,0,0,0,3,1
"3749",24486,"puget sound",0.000963478247866638,0,6900,25,30,"(11) Mainland Fjords",2,3,0,0,0,2,1
"3750",24678,"puget sound",0.000422568356773844,0,6896,22,30,"(11) Mainland Fjords",4,4,0,0,0,1,1
"3751",24691,"puget sound",0.000874694976349064,0,6899,21.5,27,"(11) Mainland Fjords",2,3,0,0,0,1,1
"3752",24694,"puget sound",0.00120491571744153,0,6900,24,30,"(11) Mainland Fjords",2,3,0,0,0,5,1
"3753",24887,"puget sound",0.00118422587370353,0,6895,24.5,31,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,1
"3754",24891,"puget sound",0.000990570045090742,0,6896,24,30,"(11) Mainland Fjords",2,3,0,0,0,3,1
"3755",25100,"puget sound",0.00119108293974563,0,7051,21,22,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,1
"3756",25122,"puget sound",0.115214704172141,0.0267605125625157,7057,36.3890034994444,84.32284159,"(11) Mainland Fjords",11,2,0,7,0,10,9
"3757",25123,"puget sound",0.510468170291724,0.291918801515814,7057,63.38477879375,99.28541667,"(11) Mainland Fjords",8,0,0,5,0,10,10
"3758",25124,"puget sound",0.0245590013809398,0,7058,31.39211733,31.45735294,"(11) Mainland Fjords",2,0,0,2,0,8,1
"3759",25319,"puget sound",0.00105204189819824,0,7052,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,3,1
"3760",25335,"puget sound",0.00653107837809926,0,7057,75.29711292,113,"(11) Mainland Fjords",7,0,0,4,0,7,1
"3761",25336,"puget sound",0.000896807266676362,0,7057,24,30,"(11) Mainland Fjords",2,3,0,0,0,2,1
"3762",25341,"puget sound",0.000936039693438451,0,7058,21.5,27,"(11) Mainland Fjords",2,3,0,0,0,2,1
"3763",25347,"puget sound",0.0448163489121185,0.0277777777777778,7060,24,30,"(11) Mainland Fjords",2,3,0,0,0,9,9
"3764",25536,"puget sound",0.000989393917952887,0,7054,26,32,"(11) Mainland Fjords",2,3,0,0,0,3,1
"3765",25544,"puget sound",0.0419352290994304,0.0285797974126133,7056,43.111999063,58.71914894,"(11) Mainland Fjords",10,0,1,10,0,9,9
"3766",25549,"puget sound",0.0141929625030737,0.00826932820928731,7057,40.64855994125,59.5,"(11) Mainland Fjords",6,3,0,4,0,8,8
"3767",25558,"puget sound",0.00106827737746219,0,7060,20,25,"(11) Mainland Fjords",2,2,0,0,0,4,1
"3768",25743,"puget sound",0.00106543327300689,0,7054,23,30,"(11) Mainland Fjords",2,2,0,0,0,4,1
"3769",25751,"puget sound",0.0133631961045021,0,7056,47.7873595275,63.35862069,"(11) Mainland Fjords",4,0,0,4,0,7,1
"3770",25756,"puget sound",0.0131743965431506,0,7057,61.48468645,63.59042553,"(11) Mainland Fjords",2,0,0,2,0,7,1
"3771",25765,"puget sound",0.000538033620440175,0,7060,18,24,"(11) Mainland Fjords",3,3,0,0,0,1,1
"3772",25956,"puget sound",0.0332262462355052,0.010506318251228,7214,32.6096434871429,94,"(11) Mainland Fjords",9,3,3,6,0,9,9
"3773",25962,"puget sound",0.000394663768475617,0,7215,22.75,30,"(11) Mainland Fjords",4,4,0,0,0,1,1
"3774",25967,"puget sound",0.0010877515299087,0,7217,24,30,"(11) Mainland Fjords",2,2,0,0,0,4,1
"3775",26164,"puget sound",0.0132501671452097,0,7216,54.7,54.7,"(11) Mainland Fjords",3,0,0,3,0,7,1
"3776",26359,"puget sound",0.0120214556707946,0.00555555555555555,7214,21,27,"(11) Mainland Fjords",2,3,0,0,0,7,8
"3777",26374,"puget sound",0.00208557535618089,0,7218,27,27,"(11) Mainland Fjords",1,1,0,0,0,6,1
"3778",26549,"puget sound",0.000951664651393233,0,7208,22,26,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,2,1
"3779",26563,"puget sound",0.000868130543234665,0,7214,25,30,"(11) Mainland Fjords",2,2,0,0,0,1,1
"3780",26574,"puget sound",4.27639885100943e-06,0,7217,185.7,185.7,"(11) Mainland Fjords",2,0,0,2,0,1,1
"3781",26575,"puget sound",0.312424688067966,0.125831799795454,7217,97.1889533354545,132.2,"(11) Mainland Fjords",11,0,0,3,0,10,10
"3782",26769,"puget sound",0.00222794753303383,0,7372,114.93055555,123.0333333,"(11) Mainland Fjords",6,0,0,6,0,6,1
"3783",26774,"puget sound",0.000930378838584447,0,7374,27,33,"(11) Mainland Fjords",2,2,0,0,0,2,1
"3784",26776,"puget sound",0.00112496136492079,0,7374,24,30,"(11) Mainland Fjords",2,3,0,0,0,4,1
"3785",26780,"puget sound",0.00408831284067646,0,7375,63.4720261572727,117.75,"(11) Mainland Fjords",11,0,0,10,0,6,1
"3786",26977,"puget sound",0.00348620302098433,0,7372,113.05,114.375,"(11) Mainland Fjords",2,0,0,2,0,6,1
"3787",26978,"puget sound",0.00570948780895261,0,7373,101.2666667,101.2666667,"(11) Mainland Fjords",1,0,0,1,0,6,2
"3788",26981,"puget sound",0.00101690854551319,0,7373,17,24,"(11) Mainland Fjords",2,3,0,0,0,3,2
"3789",27174,"puget sound",0.00094130854030057,0,7370,24,30,"(11) Mainland Fjords",2,3,0,0,0,2,2
"3790",27192,"puget sound",0.0598190620784094,0.0305964778177448,7376,26.35,31,"(11) Mainland Fjords",4,3,0,2,0,9,9
"3791",27385,"puget sound",0.0545803825152755,0,7372,23.46666667,23.46666667,"(11) Mainland Fjords",1,0,0,1,0,9,2
"3792",27586,"puget sound",0.0104027839669628,0,7530,25.87824074,37.4,"(11) Mainland Fjords",6,0,0,6,0,7,2
"3793",27593,"puget sound",0.0198660000893589,0,7534,61.45071429,61.45071429,"(11) Mainland Fjords",1,0,0,1,0,8,2
"3794",27594,"puget sound",0.00103530567041824,0,7534,24,30,"(11) Mainland Fjords",2,3,0,0,0,3,2
"3795",27778,"puget sound",0.00114778842580309,0,7528,23,28,"(11) Mainland Fjords",2,2,0,0,0,4,2
"3796",27786,"puget sound",0.0531573991079925,0,7530,20.9,20.9,"(11) Mainland Fjords",1,0,0,1,0,9,2
"3797",27787,"puget sound",0.0138326468184627,0,7530,19.22301282,25.6375,"(11) Mainland Fjords",5,0,0,6,0,7,2
"3798",27980,"puget sound",0.0213631661768035,0.00777777777777778,7528,24,30,"(11) Mainland Fjords",2,3,0,0,0,8,8
"3799",27986,"puget sound",0.00877876900000418,0,7529,90.291666675,137.9666667,"(11) Mainland Fjords",4,0,0,2,0,7,2
"3800",27987,"puget sound",0.0165175830066518,0,7530,60.675,63.4,"(11) Mainland Fjords",2,0,0,2,0,8,2
"3801",27991,"puget sound",0.0158491471359336,0,7533,70,70,"(11) Mainland Fjords",1,0,0,1,0,8,2
"3802",27992,"puget sound",0.964055918571252,0.776721539149341,7534,31,41.66666667,"(11) Mainland Fjords",3,0,0,3,0,10,10
"3803",28184,"puget sound",0.189468864606371,0.457413085860015,7529,125.0694915,125.0694915,"(11) Mainland Fjords",1,0,0,1,0,10,10
"3804",28186,"puget sound",0.0685195015355436,0.038837729169348,7529,27.2819139191667,55.25,"(11) Mainland Fjords",8,3,0,8,0,9,9
"3805",28187,"puget sound",0.0437929790533313,0.0263405547360059,7530,57.62638888875,66,"(11) Mainland Fjords",8,0,1,8,0,9,9
"3806",28190,"puget sound",0.00303915750376691,0,7534,26.9992903521429,49,"(11) Mainland Fjords",9,3,0,7,0,6,2
"3807",28377,"puget sound",0.00105375456043094,0,7686,24,33,"(11) Mainland Fjords",2,3,0,0,0,3,2
"3808",28381,"puget sound",0.132169406532316,0.0826773058730193,7687,111.784242475556,154.5222222,"(11) Mainland Fjords",9,0,0,1,0,10,10
"3809",28382,"puget sound",0.0139682210041428,0,7687,42.73167023,72.2860241,"(11) Mainland Fjords",4,0,0,4,0,7,2
"3810",28383,"puget sound",0.0355615094434995,0,7687,19.466944445,26.32,"(11) Mainland Fjords",2,0,1,2,0,9,2
"3811",28384,"puget sound",0.000554103785841748,0,7688,19.5,24,"(11) Mainland Fjords",2,3,1,0,29,1,2
"3812",28577,"puget sound",0.0078274930987958,0.00333333333333333,7687,23,27,"(11) Mainland Fjords",2,3,0,0,0,7,8
"3813",28578,"puget sound",0.00872794885896362,0,7687,74.5399906633333,100.46,"(11) Mainland Fjords",3,0,0,2,0,7,2
"3814",28579,"puget sound",0.00535741564004331,0,7687,30.1938712516667,54.62433862,"(11) Mainland Fjords",5,3,0,3,0,6,2
"3815",28581,"puget sound",0.0496737933224474,0.0322519126438555,7688,36.28425938,50,"(11) Mainland Fjords",8,5,0,4,0,9,9
"3816",28778,"puget sound",0.000976890149113443,0,7686,25.5,31,"(11) Mainland Fjords",2,3,0,0,0,2,2
"3817",28784,"puget sound",0.00103569353613873,0,7688,19.5,29,"(11) Mainland Fjords",2,2,0,0,0,3,2
"3818",28785,"puget sound",0.0010199236055546,0,7688,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,3,2
"3819",28786,"puget sound",0.000956627387320784,0,7688,20,24,"(11) Mainland Fjords",2,3,1,0,0,2,2
"3820",28787,"puget sound",0.0806358969692335,0.0388888888888889,7689,24,30,"(11) Mainland Fjords",2,3,0,0,0,9,9
"3821",28790,"puget sound",0.000986450486884275,0,7689,23,28,"(11) Mainland Fjords",2,2,0,0,0,2,2
"3822",28983,"puget sound",0.478388934584462,0.232374503664627,7686,100.643314414,154.1585526,"(11) Mainland Fjords",5,0,0,2,0,10,10
"3823",28984,"puget sound",0.26112556390901,0.0475904958490825,7687,42.1899356116667,118.7,"(11) Mainland Fjords",11,3,0,6,0,10,9
"3824",28985,"puget sound",0.00860425360288083,0,7687,65.940605135,91.38333333,"(11) Mainland Fjords",6,0,0,4,0,7,2
"3825",28986,"puget sound",0.00869499993257453,0,7687,104.61370797,192.8684211,"(11) Mainland Fjords",6,0,0,3,0,7,2
"3826",28987,"puget sound",0.000579744948082242,0,7687,22,30,"(11) Mainland Fjords",3,3,1,0,0,1,2
"3827",28989,"puget sound",0.00203858844182819,0,7688,101.11833333,102.5,"(11) Mainland Fjords",10,0,0,10,0,6,2
"3828",28990,"puget sound",0.603686283973221,0.549923106832639,7688,31.35275,45.875,"(11) Mainland Fjords",3,1,0,2,0,10,10
"3829",29183,"puget sound",0.00108295260794069,0,7843,20.5,25,"(11) Mainland Fjords",2,3,0,0,0,4,2
"3830",29189,"puget sound",0.0315229958558161,0.0116288873280514,7845,27.8424650216667,58.70322581,"(11) Mainland Fjords",10,5,0,6,0,8,9
"3831",29193,"puget sound",0.00195412737290886,0,7846,62.370833325,100.8333333,"(11) Mainland Fjords",4,3,0,2,0,6,2
"3832",29194,"puget sound",0.00107304004895959,0,7846,58.21791666625,100.45,"(11) Mainland Fjords",10,3,0,3,0,4,2
"3833",29196,"puget sound",0.16718480950282,0.112222222222222,7847,47.38,87.6,"(11) Mainland Fjords",7,3,0,3,0,10,10
"3834",29197,"puget sound",0.00618488610033196,0,7847,43.5060493822222,67.13333333,"(11) Mainland Fjords",9,0,0,9,0,7,2
"3835",29205,"puget sound",0.00136609919823895,0,7851,29,29,"(11) Mainland Fjords",1,2,0,0,0,5,2
"3836",29391,"puget sound",0.00117449319346413,0,7843,22.5,30,"(11) Mainland Fjords",2,3,0,0,0,4,2
"3837",29398,"puget sound",0.0791763347341504,0.0981485458443138,7845,75.528210115,171.3774319,"(11) Mainland Fjords",4,3,0,1,0,9,10
"3838",29401,"puget sound",0.0973528598266646,0.0533333333333333,7846,27.5,33,"(11) Mainland Fjords",2,2,0,0,0,9,9
"3839",29417,"puget sound",0.0183785696413016,0.00666666666666667,7852,24,30,"(11) Mainland Fjords",2,3,0,0,0,8,8
"3840",29606,"puget sound",0.161831612968077,0.0777777777777778,7843,25,32,"(11) Mainland Fjords",2,3,0,0,0,10,10
"3841",29612,"puget sound",0.008645517406037,0,7845,35.2953315416667,41.8,"(11) Mainland Fjords",6,0,0,6,0,7,2
"3842",29613,"puget sound",0.0153988012190069,0.00111111111111111,7845,25.597342455,36.92370717,"(11) Mainland Fjords",3,2,0,2,0,8,8
"3843",29614,"puget sound",0.00102796290147991,0,7845,24,30,"(11) Mainland Fjords",2,3,0,0,0,3,2
"3844",29623,"puget sound",0.132194067258067,0.189863851828761,7850,71,71,"(11) Mainland Fjords",1,0,0,1,0,10,10
"3845",29625,"puget sound",0.00158546555992837,0,7851,22,22,"(11) Mainland Fjords",1,2,0,0,0,6,2
"3846",29830,"puget sound",0.0543396661143441,0.0211111111111111,7843,23.25,30,"(11) Mainland Fjords",4,6,0,0,0,9,9
"3847",29831,"puget sound",0.00108090551156021,0,7843,24,30,"(11) Mainland Fjords",2,2,0,0,0,4,2
"3848",29853,"puget sound",0.00110405972733052,0,7852,23.5,30,"(11) Mainland Fjords",2,3,0,0,0,4,2
"3849",29854,"puget sound",0.00107455998969723,0,7852,24,30,"(11) Mainland Fjords",2,3,0,0,0,4,2
"3850",29859,"puget sound",0.011114946576217,0.00555555555555555,7853,24,30,"(11) Mainland Fjords",2,3,0,0,0,7,8
"3851",30049,"puget sound",0.000224463155378408,0,7999,20.6666666666667,30,"(11) Mainland Fjords",6,11,0,0,0,1,2
"3852",30053,"puget sound",0.0171077105233627,0.00666666666666667,8000,23.5,32,"(11) Mainland Fjords",4,6,0,0,0,8,8
"3853",30058,"puget sound",0.0580680585912626,0.0113401701835383,8001,52.5558333335714,134.06,"(11) Mainland Fjords",9,2,0,3,0,9,9
"3854",30065,"puget sound",0.0011912053010052,0,8003,23,29,"(11) Mainland Fjords",2,2,0,0,0,5,2
"3855",30075,"puget sound",0.00100664029724765,0,8010,25,30,"(11) Mainland Fjords",2,3,0,0,0,3,2
"3856",30285,"puget sound",0.000961822225046006,0,8002,21.5,25,"(11) Mainland Fjords",2,3,0,0,0,2,2
"3857",30499,"puget sound",0.00114634116542723,0,8001,25.5,33,"(11) Mainland Fjords",2,3,0,0,0,4,2
"3858",30519,"puget sound",0.000808011011516784,0,8010,12.3333333333333,15,"(11) Mainland Fjords",3,3,0,0,0,1,2
"3859",30715,"puget sound",0.001294756654315,0,7997,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,2
"3860",30716,"puget sound",0.0461861616206116,0,7997,35.53333333,35.53333333,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0,9,2
"3861",30743,"puget sound",0.000927903093952971,0,8009,21,27,"(11) Mainland Fjords",2,3,0,0,0,2,2
"3862",30748,"puget sound",0.00120198597806125,0,8011,23,28,"(11) Mainland Fjords",2,2,0,0,0,5,2
"3863",30749,"puget sound",0.000858689779479442,0,8012,24,30,"(11) Mainland Fjords",2,3,0,0,0,1,2
"3864",30941,"puget sound",0.000650705900507945,0,8156,25.5,34,"(11) Mainland Fjords",4,4,0,0,0,1,2
"3865",30943,"puget sound",0.00106788808450543,0,8156,23.5,30,"(11) Mainland Fjords",2,3,0,0,0,4,3
"3866",30944,"puget sound",0.0228704012118386,0.00888888888888889,8157,27,33,"(11) Mainland Fjords",2,2,0,0,0,8,8
"3867",30945,"puget sound",0.144737093857378,0.0727777777777778,8157,21.25,27,"(11) Mainland Fjords",4,5,0,0,0,10,10
"3868",30947,"puget sound",0.000868074689796524,0,8159,26,32,"(11) Mainland Fjords",3,4,0,0,0,1,3
"3869",30970,"puget sound",0.167094273982485,0.102222222222222,8168,21.5,25,"(11) Mainland Fjords",2,3,0,0,0,10,10
"3870",31161,"puget sound",0.205323350763389,0.123923766000336,8155,93.43229166625,119.1,"(11) Mainland Fjords",8,0,0,4,0,10,10
"3871",31162,"puget sound",0.0246196954006393,0.013763477790318,8155,91.020555555,117.6,"(11) Mainland Fjords",6,0,0,2,0,8,9
"3872",31165,"puget sound",0.00140070895921862,0,8156,24,30,"(11) Mainland Fjords",2,2,1,0,0,5,3
"3873",31166,"puget sound",0.000133312752149514,0,8156,23.75,32,"(11) Mainland Fjords",8,8,0,0,0,1,3
"3874",31167,"puget sound",0.00123979473823173,0,8157,23.5,29,"(11) Mainland Fjords",2,3,0,0,0,5,3
"3875",31169,"puget sound",0.14378900720901,0.0777777777777778,8157,18.5,22,"(11) Mainland Fjords",2,2,0,0,0,10,10
"3876",31178,"puget sound",0.0197842676975844,0.0111111111111111,8160,23.75,30,"(11) Mainland Fjords",4,4,0,0,0,8,9
"3877",31185,"puget sound",0.00101011158530346,0,8165,21.5,28,"(11) Mainland Fjords",2,3,0,0,0,3,3
"3878",31391,"puget sound",0.000557066632942419,0,8157,25,32,"(11) Mainland Fjords",4,5,0,0,0,1,3
"3879",31593,"puget sound",0.440071145193291,0.216008413742875,8155,94.2490530425,124.5545455,"(13) Eastern Queen Charlotte Sound",4,0,0,1,0,10,10
"3880",31597,"puget sound",0.0450852731556982,0.0274121680584764,8156,92.3495370266667,124.3333333,"(11) Mainland Fjords",3,0,0,1,0,9,9
"3881",31603,"puget sound",0.000950624553010383,0,8157,23.5,29,"(11) Mainland Fjords",2,2,0,0,0,2,3
"3882",31613,"puget sound",0.000219506969898903,0,8160,23.5,30,"(11) Mainland Fjords",6,6,0,0,0,1,3
"3883",31802,"puget sound",0.0490952707469861,0.102241562395765,8312,105.6,105.6,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0,9,10
"3884",31807,"puget sound",0.00101489835532594,0,8313,23,30,"(11) Mainland Fjords",2,2,0,0,0,3,3
"3885",31808,"puget sound",0.001366862512127,0,8314,23,26,"(11) Mainland Fjords",2,2,0,0,0,5,3
"3886",31809,"puget sound",0.00645886476134915,0,8314,25.302454885,46.81698113,"(11) Mainland Fjords",6,2,0,4,0,7,3
"3887",31812,"puget sound",0.0765581661469597,0.0733155354926588,8315,37.0459967316667,63,"(11) Mainland Fjords",5,3,0,3,0,9,10
"3888",31813,"puget sound",0.150240866388383,0.0604191387629534,8315,91.7009990947059,140.5865177,"(11) Mainland Fjords",17,0,0,7,0,10,10
"3889",31817,"puget sound",0.00139681070393357,0,8316,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,5,3
"3890",31828,"puget sound",0.000942822199042728,0,8326,25.5,33,"(11) Mainland Fjords",2,3,0,0,0,2,3
"3891",32018,"puget sound",0.0898255940529197,0.0727729397010649,8313,44.33333333,44.33333333,"(11) Mainland Fjords",1,0,0,1,0,9,10
"3892",32020,"puget sound",0.0107817534746737,0,8313,23.7724825533333,31.57606838,"(11) Mainland Fjords",6,0,0,6,0,7,3
"3893",32031,"puget sound",0.00105792281667886,0,8316,21,27,"(11) Mainland Fjords",2,3,0,0,0,3,3
"3894",32040,"puget sound",0.0143334009164604,0,8318,29.404347825,35.80869565,"(11) Mainland Fjords",3,2,0,1,0,8,3
"3895",32234,"puget sound",0.00130838160434113,0,8314,25.5,30,"(11) Mainland Fjords",2,2,0,0,0,5,3
"3896",32237,"puget sound",0.00095590406203818,0,8314,25.5,31,"(11) Mainland Fjords",2,2,0,0,0,2,3
"3897",32240,"puget sound",0.0012015823028281,0,8315,24,30,"(11) Mainland Fjords",2,2,0,0,0,5,3
"3898",32241,"puget sound",0.00914354238759049,0.000555555555555556,8315,43.4123346575,85.7462963,"(11) Mainland Fjords",6,3,0,3,0,7,8
"3899",32243,"puget sound",0.00763646731956089,0,8316,75.1247619025,98.0047619,"(11) Mainland Fjords",4,0,0,2,0,7,3
"3900",32253,"puget sound",0.0151096327300493,0,8318,34.33090804,40.46857143,"(11) Mainland Fjords",4,0,1,4,0,8,3
"3901",32254,"puget sound",0.0141855260195931,0,8326,54.30871111,58.2168,"(11) Mainland Fjords",3,0,0,3,0,8,3
"3902",32444,"puget sound",0.0278992346528,0,8312,30.3,30.3,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0,8,3
"3903",32460,"puget sound",0.000993605429110285,0,8316,22,27,"(11) Mainland Fjords",2,3,0,0,0,3,3
"3904",32469,"puget sound",0.00120262214016431,0,8318,24,30,"(11) Mainland Fjords",2,3,0,0,0,5,3
"3905",32472,"puget sound",0.027171510077252,0.0120153621798974,8326,26.8541666666667,41,"(11) Mainland Fjords",7,3,0,4,0,8,9
"3906",32675,"puget sound",0.00194585961045089,0,8473,18,18,"(11) Mainland Fjords",1,2,0,0,0,6,3
"3907",32676,"puget sound",0.0248599887319059,0.00888888888888889,8473,24,31,"(11) Mainland Fjords",2,3,0,0,0,8,8
"3908",32688,"puget sound",0.384984121561934,0.222222222222222,8476,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,10,10
"3909",32691,"puget sound",0.00183024916260252,0,8484,53.35,87.7,"(11) Mainland Fjords",4,3,0,1,0,6,3
"3910",32908,"puget sound",0.604610453316023,0.523611111111111,8476,39.2624398227778,75.7,"(11) Mainland Fjords",17,11,0,9,0,10,10
"3911",33104,"puget sound",0.0220865837335584,0,8470,23.63442387,29.60147059,"(13) Eastern Queen Charlotte Sound",3,0,0,3,0,8,3
"3912",33114,"puget sound",0.001190871801353,0,8473,22.5,30,"(11) Mainland Fjords",2,2,0,0,0,5,3
"3913",33117,"puget sound",0.00130689534042477,0,8473,22.5,29,"(11) Mainland Fjords",2,2,0,0,0,5,3
"3914",33128,"puget sound",0.0156967196696882,0.00555555555555555,8476,19.5,24,"(11) Mainland Fjords",2,2,0,0,0,8,8
"3915",33320,"puget sound",0.000927331252412631,0,8470,25.5,31,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,2,3
